"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"ANNALS OF THE AMERICAN ASSOCIATION OF GEOGRAPHERS","2469-4452","2469-4460","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Environmental Studies, Geography & Development"
"ANNALS OF TOURISM RESEARCH","0160-7383","1873-7722","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","Multi-Language","Environmental Studies, Geography & Development"
"ANNEE PSYCHOLOGIQUE","0003-5033","1955-2580","PRESSES UNIV FRANCE","6 AVENUE REILLE, PARIS CEDEX 14, FRANCE, 75685","Multi-Language","Psychology"
"ANTHROPOCENE REVIEW","2053-0196","2053-020X","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Environmental Studies, Geography & Development"
"ANTHROPOLOGICAL QUARTERLY","0003-5491","1534-1518","GEORGE WASHINGTON UNIV INST ETHNOGRAPHIC RESEARCH","GEORGE WASHINGTON UNIV, 2110 G ST, N W, WASHINGTON, USA, DC, 20052","English","Anthropology"
"ANTHROPOLOGICAL THEORY","1463-4996","1741-2641","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Anthropology"
"ANTHROPOLOGIE","0003-5521","1873-5827","ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER","65 RUE CAMILLE DESMOULINS, CS50083, ISSY-LES-MOULINEAUX, FRANCE, 92442","French","Anthropology"
"ANTHROPOLOGISCHER ANZEIGER","0003-5548","0003-5548","E SCHWEIZERBARTSCHE VERLAGSBUCHHANDLUNG","NAEGELE U OBERMILLER, SCIENCE PUBLISHERS, JOHANNESSTRASSE 3A, STUTTGART, GERMANY, D 70176","Multi-Language","Anthropology"
"ANTHROPOLOGY & EDUCATION QUARTERLY","0161-7761","1548-1492","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Anthropology"
"ANTHROPOLOGY & MEDICINE","1364-8470","1469-2910","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Anthropology"
"ANTHROPOS","0257-9774","","NOMOS VERLAGSGESELLSCHAFT MBH & CO KG","WALDSEESTR 3 5, BADEN-BADEN, GERMANY, 76530","Multi-Language","Anthropology"
"ANTHROPOZOOLOGICA","0761-3032","2107-0881","PUBLICATIONS SCIENTIFIQUES DU MUSEUM, PARIS","CP 39-57, RUE CUVIER, PARIS CEDEX 05, FRANCE, F-75231","French","Anthropology"
"ANTHROZOOS","0892-7936","1753-0377","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Sociology & Social Sciences"
"ANTIPODE","0066-4812","1467-8330","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environmental Studies, Geography & Development"
"ANTIQUITY","0003-598X","1745-1744","CAMBRIDGE UNIV PRESS","EDINBURGH BLDG, SHAFTESBURY RD, CAMBRIDGE, ENGLAND, CB2 8RU","English","Anthropology"
"ANTITRUST LAW JOURNAL","0003-6056","2326-9774","AMER BAR ASSOC, ADMINISTRATIVE LAW & REGULATORY PRACTICE SECTION","321 N CLARK ST, CHICAGO, USA, IL, 60610","English","Law"
"ANUARIO DE PSICOLOGIA JURIDICA","1133-0740","2174-0542","COLEGIO OFICIAL PSICOLOGOS MADRID","C/CUESTA SAN VICENTE, NO 4, 6 PLANTA, MADRID, SPAIN, 28008","Spanish, English","Psychology"
"ANXIETY STRESS AND COPING","1061-5806","1477-2205","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Psychology"
"AORN JOURNAL","0001-2092","1878-0369","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Public Health & Health Care Science"
"APHASIOLOGY","0268-7038","1464-5041","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Rehabilitation"
"APPLIED COGNITIVE PSYCHOLOGY","0888-4080","1099-0720","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Psychology"
"APPLIED DEVELOPMENTAL SCIENCE","1088-8691","1532-480X","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Psychology"
"APPLIED ECONOMIC PERSPECTIVES AND POLICY","2040-5790","2040-5804","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Economics"
"APPLIED ECONOMICS","0003-6846","1466-4283","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Economics"
"APPLIED ECONOMICS LETTERS","1350-4851","1466-4291","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Economics"
"APPLIED ERGONOMICS","0003-6870","1872-9126","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Psychology"
"APPLIED GEOGRAPHY","0143-6228","1873-7730","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Environmental Studies, Geography & Development"
"APPLIED HEALTH ECONOMICS AND HEALTH POLICY","1175-5652","1179-1896","SPRINGER INTERNATIONAL PUBLISHING AG","GEWERBESTRASSE 11, CHAM, SWITZERLAND, CH-6330","English","Economics"
"APPLIED LINGUISTICS","0142-6001","1477-450X","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Communication"
"APPLIED LINGUISTICS REVIEW","1868-6303","1868-6311","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","English","Communication"
"APPLIED MEASUREMENT IN EDUCATION","0895-7347","1532-4818","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Education"
"APPLIED NURSING RESEARCH","0897-1897","1532-8201","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Public Health & Health Care Science"
"APPLIED PSYCHOLINGUISTICS","0142-7164","1469-1817","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Psychology"
"APPLIED PSYCHOLOGICAL MEASUREMENT","0146-6216","1552-3497","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Psychology"
"APPLIED PSYCHOLOGY-AN INTERNATIONAL REVIEW-PSYCHOLOGIE APPLIQUEE-REVUE INTERNATIONALE","0269-994X","1464-0597","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","Multi-Language","Psychology"
"APPLIED PSYCHOLOGY-HEALTH AND WELL BEING","1758-0846","1758-0854","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Psychology"
"APPLIED PSYCHOPHYSIOLOGY AND BIOFEEDBACK","1090-0586","1573-3270","SPRINGER/PLENUM PUBLISHERS","233 SPRING ST, NEW YORK, USA, NY, 10013","English","Psychology"
"APPLIED RESEARCH IN QUALITY OF LIFE","1871-2584","1871-2576","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Sociology & Social Sciences"
"APPLIED SPATIAL ANALYSIS AND POLICY","1874-463X","1874-4621","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Environmental Studies, Geography & Development"
"ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES","1866-9557","1866-9565","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Anthropology"
"ARCHAEOLOGY IN OCEANIA","0728-4896","1834-4453","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Anthropology"
"ARCHIVE FOR THE PSYCHOLOGY OF RELIGION-ARCHIV FUR RELIGIONSPSYCHOLOGIE","0084-6724","1573-6121","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","Multi-Language","Psychology"
"ARCHIVES EUROPEENNES DE SOCIOLOGIE","0003-9756","1474-0583","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","Multi-Language","Sociology & Social Sciences"
"ARCHIVES OF CLINICAL NEUROPSYCHOLOGY","0887-6177","1873-5843","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Psychology"
"ARCHIVES OF NATURAL HISTORY","0260-9541","1755-6260","EDINBURGH UNIV PRESS","THE TUN-HOLYROOD RD, 12 2F JACKSONS ENTRY, EDINBURGH, SCOTLAND, EH8 8PJ","English","Sociology & Social Sciences"
"ARCHIVES OF PSYCHIATRIC NURSING","0883-9417","1532-8228","W B SAUNDERS CO-ELSEVIER INC","1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, USA, PA, 19103-2899","English","Psychiatry"
"ARCHIVES OF PUBLIC HEALTH","0778-7367","2049-3258","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Public Health & Health Care Science"
"ARCHIVES OF SEXUAL BEHAVIOR","0004-0002","1573-2800","SPRINGER/PLENUM PUBLISHERS","233 SPRING ST, NEW YORK, USA, NY, 10013","English","Psychology"
"ARCHIVES OF SUICIDE RESEARCH","1381-1118","1543-6136","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Psychiatry"
"ARCTIC ANTHROPOLOGY","0066-6939","1933-8139","UNIV WISCONSIN PRESS","JOURNAL DIVISION, 1930 MONROE ST, 3RD FL, MADISON, USA, WI, 53711","English","Anthropology"
"AREA","0004-0894","1475-4762","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environmental Studies, Geography & Development"
"ARGUMENTATION","0920-427X","1572-8374","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Communication"
"ARMED FORCES & SOCIETY","0095-327X","1556-0848","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Sociology & Social Sciences"
"ARTIFICIAL INTELLIGENCE AND LAW","0924-8463","1572-8382","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","","Law"
"ARTS & HEALTH","1753-3015","1753-3023","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Public Health & Health Care Science"
"ARTS IN PSYCHOTHERAPY","0197-4556","1873-5878","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Psychology"
"ASIA EUROPE JOURNAL","1610-2932","1612-1031","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Political Science & Public Administration"
"ASIAN AMERICAN JOURNAL OF PSYCHOLOGY","1948-1985","1948-1993","EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC","750 FIRST ST, NE, WASHINGTON, USA, DC, 20002-4242","English","Psychology"
"ASIAN JOURNAL OF CRIMINOLOGY","1871-0131","1871-014X","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Law"
"ASIAN JOURNAL OF SOCIAL PSYCHOLOGY","1367-2223","1467-839X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Psychology"
"ASIAN JOURNAL OF WOMENS STUDIES","1225-9276","2377-004X","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Sociology & Social Sciences"
"ASIAN NURSING RESEARCH","1976-1317","2093-7482","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Public Health & Health Care Science"
"ASIAN POPULATION STUDIES","1744-1730","1744-1749","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Environmental Studies, Geography & Development"
"ASIAN STUDIES REVIEW","1035-7823","1467-8403","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Sociology & Social Sciences"
"ASIAN SURVEY","0004-4687","1533-838X","UNIV CALIFORNIA PRESS","155 GRAND AVE, SUITE 400, OAKLAND, USA, CA, 94612-3758","English","Political Science & Public Administration"
"ASIA PACIFIC BUSINESS REVIEW","1360-2381","1743-792X","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Economics"
"ASIA PACIFIC EDUCATION REVIEW","1598-1037","1876-407X","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Education"
"ASIA-PACIFIC JOURNAL OF ACCOUNTING & ECONOMICS","1608-1625","2164-2257","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Economics"
"ASIA PACIFIC JOURNAL OF MARKETING AND LOGISTICS","1355-5855","1758-4248","EMERALD GROUP PUBLISHING LTD","HOWARD HOUSE, WAGON LANE, BINGLEY, ENGLAND, W YORKSHIRE, BD16 1WA","English","Economics"
"ASIA-PACIFIC JOURNAL OF ONCOLOGY NURSING","2347-5625","2349-6673","WOLTERS KLUWER MEDKNOW PUBLICATIONS","WOLTERS KLUWER INDIA PVT LTD , A-202, 2ND FLR, QUBE, C T S  NO 1498A-2 VILLAGE MAROL, ANDHERI EAST, MUMBAI, INDIA, 400059","English","Public Health & Health Care Science"
"ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT","0218-5385","2165-0993","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Social Work & Social Policy"
"ASIA PACIFIC JOURNAL OF TOURISM RESEARCH","1094-1665","1741-6507","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Environmental Studies, Geography & Development"
"ASIA & THE PACIFIC POLICY STUDIES","2050-2680","2050-2680","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030","English","Sociology & Social Sciences"
"ASLIB JOURNAL OF INFORMATION MANAGEMENT","2050-3806","1758-3748","EMERALD GROUP PUBLISHING LTD","HOWARD HOUSE, WAGON LANE, BINGLEY, ENGLAND, W YORKSHIRE, BD16 1WA","English","Library & Information Science"
"ASSESSING WRITING","1075-2935","","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Education"
"ASSESSMENT","1073-1911","1552-3489","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Psychology"
"ASSESSMENT & EVALUATION IN HIGHER EDUCATION","0260-2938","1469-297X","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Education"
"ASSESSMENT IN EDUCATION-PRINCIPLES POLICY & PRACTICE","0969-594X","1465-329X","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Education"
"ASSISTIVE TECHNOLOGY","1040-0435","1949-3614","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Rehabilitation"
"ASTIN BULLETIN","0515-0361","1783-1350","CAMBRIDGE UNIV PRESS","EDINBURGH BLDG, SHAFTESBURY RD, CAMBRIDGE, ENGLAND, CB2 8RU","Multi-Language","Economics"
"ATLANTIS-JOURNAL OF THE SPANISH ASSOCIATION OF ANGLO-AMERICAN STUDIES","0210-6124","1989-6840","ASOC ESPANOLA ESTUDIOS ANGLO-NORTEAMERICANOS-AEDEAN","C/O DEPT FILOLOFIA INGLESA I, UNIV  COMPLUTENSE DE MADRID, FAC FILOLOGIA, MADRID, SPAIN, 28040","English","Communication"
"ATTACHMENT & HUMAN DEVELOPMENT","1461-6734","1469-2988","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Psychology"
"ATTENTION PERCEPTION & PSYCHOPHYSICS","1943-3921","1943-393X","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Psychology"
"AUDITING-A JOURNAL OF PRACTICE & THEORY","0278-0380","1558-7991","AMER ACCOUNTING ASSOC","5717 BESSIE DR, SARASOTA, USA, FL, 34233","English","Economics"
"AUGMENTATIVE AND ALTERNATIVE COMMUNICATION","0743-4618","1477-3848","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Communication"
"AUSTRALASIAN EMERGENCY CARE","2588-994X","2588-994X","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Public Health & Health Care Science"
"AUSTRALIAN AND NEW ZEALAND JOURNAL OF CRIMINOLOGY","0004-8658","1837-9273","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Social Work & Social Policy"
"AUSTRALIAN AND NEW ZEALAND JOURNAL OF PSYCHIATRY","0004-8674","1440-1614","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Psychiatry"
"AUSTRALIAN AND NEW ZEALAND JOURNAL OF PUBLIC HEALTH","1326-0200","1753-6405","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Public Health & Health Care Science"
"AUSTRALIAN ARCHAEOLOGY","0312-2417","2470-0363","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Sociology & Social Sciences"
"AUSTRALIAN CRITICAL CARE","1036-7314","1878-1721","ELSEVIER SCIENCE INC","STE 800, 230 PARK AVE, NEW YORK, USA, NY, 10169","English","Public Health & Health Care Science"
"AUSTRALIAN EDUCATIONAL RESEARCHER","0311-6999","2210-5328","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Education"
"AUSTRALIAN FEMINIST STUDIES","0816-4649","1465-3303","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Sociology & Social Sciences"
"AUSTRALIAN GEOGRAPHER","0004-9182","1465-3311","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Environmental Studies, Geography & Development"
"AUSTRALIAN HEALTH REVIEW","0156-5788","1449-8944","CSIRO PUBLISHING","UNIPARK, BLDG 1, LEVEL 1, 195 WELLINGTON RD, LOCKED BAG 10, CLAYTON, AUSTRALIA, VIC, 3168","English","Public Health & Health Care Science"
"AUSTRALIAN JOURNAL OF ADVANCED NURSING","0813-0531","1447-4328","AUSTRALIAN NURSING FEDERATION","PO BOX 4239, KINGSTON, AUSTRALIA, ACT, 2604","English","Public Health & Health Care Science"
"AUSTRALIAN JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS","1364-985X","1467-8489","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Economics"
"AUSTRALIAN JOURNAL OF INTERNATIONAL AFFAIRS","1035-7718","1465-332X","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Political Science & Public Administration"
"AUSTRALIAN JOURNAL OF POLITICAL SCIENCE","1036-1146","1363-030X","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Political Science & Public Administration"
"AUSTRALIAN JOURNAL OF POLITICS AND HISTORY","0004-9522","1467-8497","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Sociology & Social Sciences"
"AUSTRALIAN JOURNAL OF PRIMARY HEALTH","1448-7527","1836-7399","CSIRO PUBLISHING","UNIPARK, BLDG 1, LEVEL 1, 195 WELLINGTON RD, LOCKED BAG 10, CLAYTON, AUSTRALIA, VIC, 3168","English","Public Health & Health Care Science"
"AUSTRALIAN JOURNAL OF PSYCHOLOGY","0004-9530","1742-9536","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Psychology"
"AUSTRALIAN JOURNAL OF PUBLIC ADMINISTRATION","0313-6647","1467-8500","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Political Science & Public Administration"
"AUSTRALIAN JOURNAL OF SOCIAL ISSUES","0157-6321","1839-4655","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Social Work & Social Policy"
"AUSTRALIAN PSYCHOLOGIST","0005-0067","1742-9544","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Psychology"
"AUSTRIAN HISTORY YEARBOOK","0067-2378","1558-5255","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Sociology & Social Sciences"
"AUTISM","1362-3613","1461-7005","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Psychology"
"AUTISM RESEARCH","1939-3792","1939-3806","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Psychology"
"AYER","1134-2277","","ASSOC HISTORIA CONTEMPORANEA & MARCIAL PONS, EDICIONES HISTORIA, S A","C/ SAN SOTERO, 6, MADRID, SPAIN, 28037","Spanish","Sociology & Social Sciences"
"BABEL-REVUE INTERNATIONALE DE LA TRADUCTION-INTERNATIONAL JOURNAL OF TRANSLATION","0521-9744","1569-9668","JOHN BENJAMINS PUBLISHING CO","PO BOX 36224, AMSTERDAM, NETHERLANDS, 1020 ME","Multi-Language","Communication"
"BARIATRIC SURGICAL PRACTICE AND PATIENT CARE","2168-023X","2168-0248","MARY ANN LIEBERT, INC","140 HUGUENOT STREET, 3RD FL, NEW ROCHELLE, USA, NY, 10801","English","Public Health & Health Care Science"
"BASIC AND APPLIED SOCIAL PSYCHOLOGY","0197-3533","1532-4834","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Psychology"
"BEHAVIORAL AND BRAIN SCIENCES","0140-525X","1469-1825","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Psychology"
"BEHAVIORAL DISORDERS","0198-7429","2163-5307","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Psychology"
"BEHAVIORAL INTERVENTIONS","1072-0847","1099-078X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Psychology"
"BEHAVIORAL MEDICINE","0896-4289","1940-4026","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Psychiatry"
"BEHAVIORAL SCIENCES & THE LAW","0735-3936","1099-0798","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Psychology"
"BEHAVIOR GENETICS","0001-8244","1573-3297","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Psychology"
"BEHAVIOR MODIFICATION","0145-4455","1552-4167","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Psychology"
"BEHAVIOR RESEARCH METHODS","1554-351X","1554-3528","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Psychology"
"BEHAVIOR THERAPY","0005-7894","1878-1888","ELSEVIER INC","525 B STREET, STE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Psychology"
"BEHAVIOURAL AND COGNITIVE PSYCHOTHERAPY","1352-4658","1469-1833","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Psychology"
"BEHAVIOUR CHANGE","0813-4839","2049-7768","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Psychology"
"BEHAVIOUR & INFORMATION TECHNOLOGY","0144-929X","1362-3001","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Psychology"
"BEHAVIOUR RESEARCH AND THERAPY","0005-7967","1873-622X","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Psychology"
"B E JOURNAL OF ECONOMIC ANALYSIS & POLICY","1935-1682","1935-1682","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","English","Economics"
"B E JOURNAL OF MACROECONOMICS","1935-1690","1935-1690","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","English","Economics"
"B E JOURNAL OF THEORETICAL ECONOMICS","1935-1704","1935-1704","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","English","Economics"
"BERLINER JOURNAL FUR SOZIOLOGIE","0863-1808","1862-2593","VS VERLAG SOZIALWISSENSCHAFTEN-GWV FACHVERLAGE GMBH","ABRAHAM-LINCOLN-STR 46, WIESBADEN, GERMANY, 65189","German","Sociology & Social Sciences"
